tf,ub,lb,fast,aa,bb,cc,dd,ee,ff,gg,hh,multiplier,net_profit,drawdown,score
900,1.2000000000000002,0.3,70,3,2,3,4,8,10,12,15,60,0,0,5.237696604963952
920,1.5000000000000002,0.2,80,5,2,3,5,6,10,12,15,60,0,0,5.23711045858459
820,2.8000000000000003,0.3,80,4,2,3,4,5,10,12,15,60,0,0,5.225295530398102
990,1.4,0.3,70,5,2,3,4,6,10,12,15,60,0,0,5.214258777788767
970,1.5000000000000002,0.4,80,5,2,3,5,6,10,12,15,60,0,0,5.2076335784938745
910,2.9000000000000004,0.4,40,3,2,3,4,5,10,12,15,60,0,0,5.2065926417481325
880,1.7000000000000002,0.1,80,5,2,3,5,6,10,12,15,60,0,0,5.205302663896116
890,1.7000000000000002,0.6,80,3,2,3,5,8,10,12,15,60,0,0,5.20038689656337
990,2.2,0.8,70,5,2,3,5,8,10,12,15,60,0,0,5.190439359267433
950,0.7000000000000001,0.1,60,3,2,3,5,8,10,12,15,60,0,0,5.190020936092025
790,1.3000000000000005,0.2,80,5,2,3,4,6,10,12,15,60,0,0,5.183626805254789
580,2.4000000000000004,1.3000000000000005,60,4,2,3,5,6,10,12,15,60,0,0,5.177116878658548
760,1.4,0.3,70,4,2,3,4,6,10,12,15,60,0,0,5.176088596348625
840,2.0,0.2,80,5,2,3,4,6,10,12,15,60,0,0,5.171178640752776
910,1.4,0.4,80,5,2,3,5,6,10,12,15,60,0,0,5.160946431574114
900,0.9,0.3,70,5,2,3,5,7,10,12,15,60,0,0,5.153158913644447
970,1.3000000000000005,0.2,80,5,2,3,5,6,10,12,15,60,0,0,5.152670526027347
840,2.9000000000000004,0.8,60,4,2,3,5,7,10,12,15,60,0,0,5.137403992254964
760,0.9,0.1,70,4,2,3,4,8,10,12,15,60,0,0,5.130147384728294
920,0.6,0.6,70,3,2,3,5,6,10,12,15,60,0,0,5.1239295676682985
960,1.8000000000000005,0.2,80,5,2,3,4,6,10,12,15,60,0,0,5.1218824851149165
980,2.7,1.8000000000000005,40,3,2,3,4,5,10,12,15,60,0,0,5.118499498287997
940,1.7000000000000002,0.3,90,5,2,3,4,5,10,12,15,60,0,0,5.113935728035218
990,2.6,0.1,80,4,2,3,5,8,10,12,15,60,0,0,5.1126701634741325
910,0.7000000000000001,0.2,60,3,2,3,5,8,10,12,15,60,0,0,5.111085436040733
580,2.3000000000000003,0.3,80,4,2,3,4,5,10,12,15,60,0,0,5.108277216433252
950,0.6,0.1,60,3,2,3,5,8,10,12,15,60,0,0,5.104988598895668
570,2.4000000000000004,1.2000000000000002,60,4,2,3,5,6,10,12,15,60,0,0,5.098436131550713
840,1.5000000000000002,0.2,70,4,2,3,4,6,10,12,15,60,0,0,5.096185818804432
570,2.5000000000000004,1.2000000000000002,60,4,2,3,5,6,10,12,15,60,0,0,5.084574836783089
900,1.6,0.5,90,5,2,3,5,8,10,12,15,60,0,0,5.0740905947774015
800,2.8000000000000003,0.3,80,4,2,3,4,5,10,12,15,60,0,0,5.07206206770782
980,1.1,0.2,60,3,2,3,5,8,10,12,15,60,0,0,5.070588998370608
900,1.6,0.1,80,3,2,3,5,6,10,12,15,60,0,0,5.069348143756582
840,1.4,0.2,80,5,2,3,5,6,10,12,15,60,0,0,5.066900078288872
720,1.2000000000000002,0.1,70,4,2,3,4,8,10,12,15,60,0,0,5.064665633752239
980,0.8,0.1,60,3,2,3,5,8,10,12,15,60,0,0,5.05595474419
880,2.8000000000000003,1.0,40,3,2,3,4,5,10,12,15,60,0,0,5.055348929398683
860,0.3,0.5,60,4,2,3,5,7,10,12,15,60,0,0,5.055048719783969
850,1.6,0.7000000000000001,70,5,2,3,4,5,10,12,15,60,0,0,5.054406574610733
840,2.1,0.3,80,5,2,3,4,7,10,12,15,60,0,0,5.0542425923728
900,1.1,0.4,70,3,2,3,4,5,10,12,15,60,0,0,5.038600481364338
810,2.8000000000000003,0.3,80,4,2,3,4,5,10,12,15,60,0,0,5.032136065794875
980,1.7000000000000002,0.2,80,5,2,3,5,6,10,12,15,60,0,0,5.0267841304572976
990,0.3,0.7000000000000001,80,3,2,3,5,8,10,12,15,60,0,0,5.024677764151811
910,1.5000000000000002,0.3,80,5,2,3,5,6,10,12,15,60,0,0,5.022374149993358
930,0.7000000000000001,0.3,60,3,2,3,5,8,10,12,15,60,0,0,5.018457768215702
900,2.7,1.3000000000000005,40,3,2,3,4,6,10,12,15,60,0,0,5.018036478949107
950,1.2000000000000002,0.1,60,3,2,3,5,8,10,12,15,60,0,0,5.017706379526201
840,2.7,1.2000000000000002,40,3,2,3,4,6,10,12,15,60,0,0,5.010438371453966
920,1.4,0.3,80,5,2,3,5,6,10,12,15,60,0,0,5.003292818967174
970,0.7000000000000001,2.9000000000000004,80,2,2,3,5,6,10,12,15,60,0,0,5.00021258772046
820,2.6,0.4,70,5,2,3,5,7,10,12,15,60,0,0,4.997548469858158
950,1.0,0.2,60,3,2,3,5,8,10,12,15,60,0,0,4.994560160271091
950,1.1,0.2,60,3,2,3,5,8,10,12,15,60,0,0,4.993832784861103
840,2.8000000000000003,0.3,80,4,2,3,4,5,10,12,15,60,0,0,4.990962380443552
980,1.2000000000000002,0.1,60,3,2,3,5,8,10,12,15,60,0,0,4.985547063592544
880,1.7000000000000002,0.2,80,5,2,3,4,6,10,12,15,60,0,0,4.985231628287616
900,1.9,0.1,90,5,2,3,4,5,10,12,15,60,0,0,4.981737942397995
910,1.2000000000000002,0.1,80,5,2,3,5,6,10,12,15,60,0,0,4.974757674527641
840,1.4,0.3,80,5,2,3,5,6,10,12,15,60,0,0,4.974727027460285
880,1.8000000000000005,0.6,80,5,2,3,4,5,10,12,15,60,0,0,4.9733564931531244
900,1.1,0.4,70,3,2,3,4,6,10,12,15,60,0,0,4.97039257976569
870,2.9000000000000004,1.0,40,3,2,3,4,7,10,12,15,60,0,0,4.968829727566617
570,2.5000000000000004,1.3000000000000005,60,4,2,3,5,6,10,12,15,60,0,0,4.967648526087002
880,1.5000000000000002,0.1,80,5,2,3,5,6,10,12,15,60,0,0,4.962559671210795
980,1.0,0.1,60,3,2,3,5,8,10,12,15,60,0,0,4.961114757530968
830,1.8000000000000005,0.6,70,5,2,3,4,7,10,12,15,60,0,0,4.960521386488347
580,2.8000000000000003,0.1,80,4,2,3,4,5,10,12,15,60,0,0,4.959402968897244
850,1.7000000000000002,0.1,80,5,2,3,5,6,10,12,15,60,0,0,4.946354966083139
920,2.9000000000000004,0.7000000000000001,60,3,2,3,4,6,10,12,15,60,0,0,4.9428916168219255
980,1.1,0.3,60,3,2,3,5,8,10,12,15,60,0,0,4.94200114892893
950,1.6,0.1,90,5,2,3,5,6,10,12,15,60,0,0,4.935879598252054
890,1.6,0.2,80,5,2,3,5,6,10,12,15,60,0,0,4.934922518105613
830,2.2,0.4,80,5,2,3,4,6,10,12,15,60,0,0,4.934833726539016
910,0.9,0.4,90,5,2,3,4,6,10,12,15,60,0,0,4.929885085794578
910,1.4,0.3,70,5,2,3,5,6,10,12,15,60,0,0,4.928898979640693
960,2.7,0.2,70,5,2,3,4,5,10,12,15,60,0,0,4.928390567651817
880,1.5000000000000002,0.6,70,5,2,3,4,7,10,12,15,60,0,0,4.925890090458152
890,1.1,0.1,80,5,2,3,5,6,10,12,15,60,0,0,4.924764793218913
810,1.1,0.2,70,4,2,3,4,8,10,12,15,60,0,0,4.921817307998221
990,1.2000000000000002,0.3,80,5,2,3,5,7,10,12,15,60,0,0,4.915028187362793
580,2.5000000000000004,0.3,80,4,2,3,4,5,10,12,15,60,0,0,4.914677641106854
760,1.0,0.2,70,4,2,3,4,8,10,12,15,60,0,0,4.911559066895091
930,0.6,0.3,60,3,2,3,5,8,10,12,15,60,0,0,4.907405632103528
900,2.9000000000000004,1.2000000000000002,40,3,2,3,4,6,10,12,15,60,0,0,4.905002693236428
900,1.9,0.3,80,5,2,3,4,6,10,12,15,60,0,0,4.9026235491301495
920,1.3000000000000005,0.4,80,5,2,3,5,6,10,12,15,60,0,0,4.901819167966233
870,2.9000000000000004,0.9,40,3,2,3,4,6,10,12,15,60,0,0,4.901586616576965
790,1.1,0.2,70,4,2,3,4,8,10,12,15,60,0,0,4.891998883055278
990,1.7000000000000002,0.2,70,5,2,3,4,6,10,12,15,60,0,0,4.890498913450027
760,1.1,0.2,70,4,2,3,5,6,10,12,15,60,0,0,4.885240352417599
810,1.5000000000000002,0.3,80,5,2,3,5,6,10,12,15,60,0,0,4.884505172112288
580,2.4000000000000004,1.4,60,4,2,3,5,6,10,12,15,60,0,0,4.883524500280834
760,1.4,0.3,70,4,2,3,4,8,10,12,15,60,0,0,4.882683448732039
860,2.8000000000000003,0.3,80,4,2,3,4,5,10,12,15,60,0,0,4.882199013771811
910,2.9000000000000004,0.4,40,3,2,3,4,6,10,12,15,60,0,0,4.880646370188038
520,2.7,0.5,70,4,2,3,4,6,10,12,15,60,0,0,4.88001785204808
890,1.3000000000000005,0.3,80,5,2,3,5,6,10,12,15,60,0,0,4.875154901071318
910,0.9,0.5,70,4,2,3,4,7,10,12,15,60,0,0,4.874835109248242
950,1.3000000000000005,0.1,60,3,2,3,5,8,10,12,15,60,0,0,4.873307047524577
870,1.8000000000000005,0.2,80,5,2,3,4,6,10,12,15,60,0,0,4.870490456151537
580,2.8000000000000003,0.2,80,4,2,3,4,5,10,12,15,60,0,0,4.866815418849198
820,2.7,0.9,40,3,2,3,4,6,10,12,15,60,0,0,4.863292055297936
940,1.4,0.5,80,4,2,3,4,7,10,12,15,60,0,0,4.862929070497515
900,1.3000000000000005,0.3,80,5,2,3,5,6,10,12,15,60,0,0,4.862034624916882
910,0.4,0.3,90,3,2,3,4,7,10,12,15,60,0,0,4.861797817285566
960,2.3000000000000003,0.2,70,5,2,3,4,6,10,12,15,60,0,0,4.858552215847205
910,2.9000000000000004,0.2,30,3,2,3,4,6,10,12,15,60,0,0,4.855357638446511
760,1.4,0.3,70,4,2,3,4,7,10,12,15,60,0,0,4.853732603466242
960,1.0,0.2,60,3,2,3,5,8,10,12,15,60,0,0,4.852052758718021
870,2.8000000000000003,0.3,80,4,2,3,4,5,10,12,15,60,0,0,4.84901879701651
990,1.4,0.2,80,5,2,3,5,6,10,12,15,60,0,0,4.8487600112851545
670,2.8000000000000003,1.5000000000000002,70,3,2,3,4,5,10,12,15,60,0,0,4.847049394862265
870,1.2000000000000002,0.3,80,5,2,3,5,6,10,12,15,60,0,0,4.846154941008119
790,1.6,0.1,80,5,2,3,4,7,10,12,15,60,0,0,4.8459729880779845
990,0.8,0.1,60,3,2,3,5,8,10,12,15,60,0,0,4.845799422982425
580,2.4000000000000004,0.3,80,4,2,3,4,5,10,12,15,60,0,0,4.840500785282009
760,1.3000000000000005,0.2,70,4,2,3,4,8,10,12,15,60,0,0,4.836795983613491
830,1.6,0.3,80,5,2,3,5,6,10,12,15,60,0,0,4.832398110907259
880,1.4,0.3,90,5,2,3,4,7,10,12,15,60,0,0,4.829786665496865
760,1.2000000000000002,0.3,70,4,2,3,5,8,10,12,15,60,0,0,4.822289996235961
990,0.8,0.2,60,3,2,3,5,8,10,12,15,60,0,0,4.817505968500902
870,2.4000000000000004,1.1,40,3,2,3,4,6,10,12,15,60,0,0,4.811411462743829
590,2.4000000000000004,1.4,60,4,2,3,5,6,10,12,15,60,0,0,4.806855825740727
980,0.9,0.1,60,3,2,3,5,8,10,12,15,60,0,0,4.805515358720975
800,2.9000000000000004,0.9,60,4,2,3,5,6,10,12,15,60,0,0,4.792207485127597
990,2.8000000000000003,0.7000000000000001,40,3,2,3,4,6,10,12,15,60,0,0,4.789467165784663
930,1.2000000000000002,0.4,80,5,2,3,5,6,10,12,15,60,0,0,4.785474724390988
910,0.6,0.1,60,3,2,3,5,8,10,12,15,60,0,0,4.784524716337792
760,1.4,0.3,70,4,2,3,5,6,10,12,15,60,0,0,4.7844153758338255
930,1.2000000000000002,0.6,80,5,2,3,4,6,10,12,15,60,0,0,4.783894923843068
830,1.4,0.4,80,5,2,3,5,6,10,12,15,60,0,0,4.780541386049789
840,1.5000000000000002,0.3,70,4,2,3,4,6,10,12,15,60,0,0,4.774870539583512
990,1.3000000000000005,1.8000000000000005,90,2,2,3,4,6,10,12,15,60,0,0,4.774287310597532
910,1.8000000000000005,0.6,70,4,2,3,4,5,10,12,15,60,0,0,4.773525041142894
830,1.1,0.2,70,4,2,3,4,8,10,12,15,60,0,0,4.7714347757019935
970,1.4,0.2,70,5,2,3,5,6,10,12,15,60,0,0,4.771365544235023
760,1.5000000000000002,0.1,70,4,2,3,4,8,10,12,15,60,0,0,4.770139351790277
990,2.2,0.4,70,3,2,3,4,6,10,12,15,60,0,0,4.762226786221522
880,1.8000000000000005,0.2,70,5,2,3,4,7,10,12,15,60,0,0,4.755321613275404
940,2.2,0.1,20,4,2,3,4,5,10,12,15,60,0,0,4.752536148987062
980,1.0,0.4,60,3,2,3,5,8,10,12,15,60,0,0,4.749937155695942
910,1.3000000000000005,0.2,80,5,2,3,5,6,10,12,15,60,0,0,4.749523052360914
770,1.1,0.3,70,4,2,3,5,6,10,12,15,60,0,0,4.748890731404287
580,2.6,0.3,80,4,2,3,4,5,10,12,15,60,0,0,4.744150311072057
950,1.8000000000000005,0.3,80,3,2,3,5,6,10,12,15,60,0,0,4.743641096919334
890,1.4,0.3,80,5,2,3,5,6,10,12,15,60,0,0,4.741055627389181
910,1.0,0.5,90,5,2,3,4,6,10,12,15,60,0,0,4.736522600293506
950,1.4,0.1,90,5,2,3,5,6,10,12,15,60,0,0,4.730408257339286
680,2.5000000000000004,1.2000000000000002,70,3,2,3,4,5,10,12,15,60,0,0,4.728655636214824
810,1.2000000000000002,0.2,70,4,2,3,4,8,10,12,15,60,0,0,4.725958578781516
990,1.3000000000000005,0.2,80,5,2,3,5,6,10,12,15,60,0,0,4.719155800912688
710,2.7,0.3,60,3,2,3,5,6,10,12,15,60,0,0,4.717227134056953
980,1.0,0.2,60,3,2,3,5,8,10,12,15,60,0,0,4.709543810951449
880,1.4,0.2,70,5,2,3,4,6,10,12,15,60,0,0,4.704150657923049
980,1.2000000000000002,0.2,60,3,2,3,5,8,10,12,15,60,0,0,4.703495287333891
880,1.4,0.2,90,5,2,3,4,5,10,12,15,60,0,0,4.703028576416181
880,1.7000000000000002,0.2,80,5,2,3,5,6,10,12,15,60,0,0,4.69695845751292
850,2.2,0.2,80,5,2,3,4,7,10,12,15,60,0,0,4.696182284206584
850,1.4,0.1,80,5,2,3,5,6,10,12,15,60,0,0,4.696078054577812
990,1.5000000000000002,0.2,80,5,2,3,5,6,10,12,15,60,0,0,4.695025707561778
990,1.4,0.1,70,5,2,3,5,6,10,12,15,60,0,0,4.687591092857686
980,2.5000000000000004,2.3000000000000003,70,3,2,3,4,8,10,12,15,60,0,0,4.686279043458395
960,0.9,0.2,60,3,2,3,5,8,10,12,15,60,0,0,4.675119762069675
830,1.2000000000000002,0.1,70,4,2,3,4,8,10,12,15,60,0,0,4.674442018212929
810,1.6,0.2,70,5,2,3,4,6,10,12,15,60,0,0,4.674386943588308
990,1.9,0.1,80,5,2,3,4,6,10,12,15,60,0,0,4.673178795758398
930,1.7000000000000002,0.2,80,3,2,3,5,6,10,12,15,60,0,0,4.672414470284704
760,1.2000000000000002,0.2,70,4,2,3,5,6,10,12,15,60,0,0,4.668824545073169
930,1.5000000000000002,0.2,80,4,2,3,4,6,10,12,15,60,0,0,4.668619276381916
920,0.7000000000000001,0.5,60,3,2,3,5,8,10,12,15,60,0,0,4.66798334302728
930,0.8,0.3,60,3,2,3,5,8,10,12,15,60,0,0,4.666673249874116
980,1.2000000000000002,0.3,60,3,2,3,5,8,10,12,15,60,0,0,4.662945521912619
890,1.2000000000000002,0.4,70,3,2,3,4,5,10,12,15,60,0,0,4.662910488833789
980,2.9000000000000004,1.0,30,3,2,3,4,7,10,12,15,60,0,0,4.658282924356369
920,2.5000000000000004,0.8,60,3,2,3,4,6,10,12,15,60,0,0,4.657535697174264
900,1.3000000000000005,0.2,80,5,2,3,5,6,10,12,15,60,0,0,4.65739187242328
820,1.4,1.0,40,3,2,3,4,6,10,12,15,60,0,0,4.656791147645486
960,2.8000000000000003,0.3,70,2,2,3,4,7,10,12,15,60,0,0,4.655360725881884
990,2.7,0.7000000000000001,40,3,2,3,4,6,10,12,15,60,0,0,4.655057872341932
910,0.8,0.3,70,5,2,3,5,7,10,12,15,60,0,0,4.6535727116564125
970,1.3000000000000005,0.1,90,5,2,3,5,6,10,12,15,60,0,0,4.647780232150458
940,2.1,0.6,80,3,2,3,5,6,10,12,15,60,0,0,4.646581511601072
960,1.4,0.3,70,5,2,3,5,6,10,12,15,60,0,0,4.646281356639085
950,0.9,0.2,60,3,2,3,5,8,10,12,15,60,0,0,4.64542444015411
850,1.6,0.1,80,5,2,3,5,6,10,12,15,60,0,0,4.638821296489672
880,1.7000000000000002,0.3,80,3,2,3,5,6,10,12,15,60,0,0,4.630941319496875
900,1.3000000000000005,0.4,70,3,2,3,4,7,10,12,15,60,0,0,4.62974991131075
880,1.5000000000000002,0.2,80,5,2,3,5,6,10,12,15,60,0,0,4.627463619224455
900,1.4,0.3,80,5,2,3,5,6,10,12,15,60,0,0,4.623001896617098
800,2.6,0.2,80,3,2,3,4,5,10,12,15,60,0,0,4.6196046794987415
930,1.3000000000000005,0.3,90,5,2,3,4,6,10,12,15,60,0,0,4.618994845596757
830,1.1,0.2,70,4,2,3,5,6,10,12,15,60,0,0,4.616437721843501
790,1.1,0.2,70,4,2,3,5,8,10,12,15,60,0,0,4.61550238103969
980,0.9,0.2,60,3,2,3,5,8,10,12,15,60,0,0,4.612796155060864
760,1.2000000000000002,0.2,70,4,2,3,4,8,10,12,15,60,0,0,4.611912679445873
900,1.3000000000000005,0.4,70,3,2,3,4,8,10,12,15,60,0,0,4.610785604742899
900,2.4000000000000004,0.5,70,5,2,3,4,8,10,12,15,60,0,0,4.6080503385082645
970,1.4,0.3,70,5,2,3,5,6,10,12,15,60,0,0,4.607742847111612
950,1.1,0.3,60,3,2,3,5,8,10,12,15,60,0,0,4.602381686232249
920,0.7000000000000001,0.3,60,3,2,3,5,8,10,12,15,60,0,0,4.601573716804115
910,2.1,0.5,70,2,2,3,4,6,10,12,15,60,0,0,4.601211922899173
840,0.6,0.5,70,5,2,3,4,6,10,12,15,60,0,0,4.594637431604881
960,1.1,0.2,60,3,2,3,5,8,10,12,15,60,0,0,4.593132927930603
780,2.8000000000000003,0.2,90,3,2,3,4,8,10,12,15,60,0,0,4.591292348295795
900,1.7000000000000002,0.2,80,5,2,3,5,6,10,12,15,60,0,0,4.590827243411589
990,1.1,0.1,60,3,2,3,5,8,10,12,15,60,0,0,4.5854258174069
920,1.9,2.0,10,2,2,3,4,5,10,12,15,60,0,0,4.584982003245711
900,1.5000000000000002,0.1,70,5,2,3,5,6,10,12,15,60,0,0,4.583159696618707
920,1.7000000000000002,0.2,80,5,2,3,5,6,10,12,15,60,0,0,4.582545370814302
900,1.4,0.2,80,5,2,3,5,6,10,12,15,60,0,0,4.580226652305368
910,1.9,2.7,70,3,2,3,5,6,10,12,15,60,0,0,4.579668367037028
960,0.6,0.6,60,3,2,3,5,8,10,12,15,60,0,0,4.578359773811521
850,2.3000000000000003,0.5,80,3,2,3,5,6,10,12,15,60,0,0,4.57677565670277
990,0.9,0.1,60,3,2,3,5,8,10,12,15,60,0,0,4.572828240076904
890,1.5000000000000002,0.3,70,5,2,3,4,6,10,12,15,60,0,0,4.571424405631589
990,1.6,0.2,80,5,2,3,5,6,10,12,15,60,0,0,4.571327261354077
960,0.9,0.2,70,5,2,3,4,6,10,12,15,60,0,0,4.5671949924188
900,2.2,0.6,80,3,2,3,5,6,10,12,15,60,0,0,4.566648454862464
930,1.2000000000000002,0.3,60,3,2,3,5,8,10,12,15,60,0,0,4.566386651899381
930,1.1,0.1,40,5,2,3,5,6,10,12,15,60,0,0,4.560071180864554
890,1.2000000000000002,0.4,70,3,2,3,4,6,10,12,15,60,0,0,4.553746031907383
960,1.0,0.1,60,3,2,3,5,8,10,12,15,60,0,0,4.550956305460057
870,1.2000000000000002,0.8,70,5,2,3,4,5,10,12,15,60,0,0,4.546859103313929
990,2.5000000000000004,1.6,70,2,2,3,5,8,10,12,15,60,0,0,4.546150787198142
960,0.6,0.5,60,3,2,3,5,8,10,12,15,60,0,0,4.541949070096703
740,2.9000000000000004,0.3,70,4,2,3,4,7,10,12,15,60,0,0,4.540863633789904
960,1.2000000000000002,0.2,60,3,2,3,5,8,10,12,15,60,0,0,4.54068049083027
920,0.8,0.3,60,3,2,3,5,8,10,12,15,60,0,0,4.538075928050035
900,1.5000000000000002,0.2,80,5,2,3,4,8,10,12,15,60,0,0,4.536986222249694
580,2.3000000000000003,1.3000000000000005,60,4,2,3,5,6,10,12,15,60,0,0,4.534165610328508
920,0.8,0.4,60,3,2,3,5,8,10,12,15,60,0,0,4.527929811132035
880,1.4,0.1,80,5,2,3,5,6,10,12,15,60,0,0,4.526615592706968
900,1.8000000000000005,0.2,80,5,2,3,4,6,10,12,15,60,0,0,4.524264546632152
580,2.8000000000000003,0.3,80,3,2,3,4,7,10,12,15,60,0,0,4.523356588663473
930,2.5000000000000004,0.5,50,3,2,3,4,6,10,12,15,60,0,0,4.522584609474711
720,1.3000000000000005,0.1,70,4,2,3,4,8,10,12,15,60,0,0,4.5217205511811605
920,1.6,0.4,80,5,2,3,5,6,10,12,15,60,0,0,4.519994895067932
920,1.4,0.5,80,5,2,3,5,6,10,12,15,60,0,0,4.519926960619146
770,1.2000000000000002,0.3,90,5,2,3,4,7,10,12,15,60,0,0,4.514299721172277
980,2.3000000000000003,0.7000000000000001,70,5,2,3,4,7,10,12,15,60,0,0,4.508971092320619
900,1.4,0.1,80,5,2,3,5,6,10,12,15,60,0,0,4.506346643623568
790,1.9,0.4,80,5,2,3,4,6,10,12,15,60,0,0,4.504461590848096
800,1.1,0.3,70,4,2,3,5,6,10,12,15,60,0,0,4.501926369206781
680,2.5000000000000004,1.3000000000000005,70,3,2,3,4,6,10,12,15,60,0,0,4.501301302924875
760,1.0,0.4,70,4,2,3,4,8,10,12,15,60,0,0,4.500683852785501
990,1.9,0.1,70,5,2,3,4,6,10,12,15,60,0,0,4.500176906645945
890,1.5000000000000002,0.2,80,5,2,3,5,6,10,12,15,60,0,0,4.497045560657911
850,1.5000000000000002,0.1,80,5,2,3,5,6,10,12,15,60,0,0,4.490566120972163
790,1.0,0.2,70,4,2,3,4,8,10,12,15,60,0,0,4.487811763673991
730,1.1,0.1,70,4,2,3,4,8,10,12,15,60,0,0,4.483364952967109
980,1.1,0.2,80,5,2,3,4,7,10,12,15,60,0,0,4.482703018920299
860,2.1,0.5,80,3,2,3,5,6,10,12,15,60,0,0,4.481392483182067
760,1.0,0.3,70,4,2,3,5,6,10,12,15,60,0,0,4.476869776063453
730,1.1,0.2,70,4,2,3,4,8,10,12,15,60,0,0,4.476325687941026
920,1.6,0.1,70,5,2,3,4,6,10,12,15,60,0,0,4.476276330221464
830,2.9000000000000004,1.3000000000000005,40,3,2,3,4,6,10,12,15,60,0,0,4.473508981524917
840,2.5000000000000004,1.1,40,3,2,3,4,5,10,12,15,60,0,0,4.472584728998402
990,1.2000000000000002,0.1,60,3,2,3,5,8,10,12,15,60,0,0,4.471627376020269
970,1.4,0.2,80,5,2,3,5,6,10,12,15,60,0,0,4.470727871821927
990,1.0,0.1,60,3,2,3,5,8,10,12,15,60,0,0,4.464747186427174
800,2.9000000000000004,0.4,70,2,2,3,4,6,10,12,15,60,0,0,4.464586257802515
960,1.1,0.1,60,3,2,3,5,8,10,12,15,60,0,0,4.464569979850755
930,1.1,0.3,60,3,2,3,5,8,10,12,15,60,0,0,4.460824161387701
800,1.1,0.3,70,4,2,3,4,8,10,12,15,60,0,0,4.45563589412321
820,1.1,0.1,70,4,2,3,4,8,10,12,15,60,0,0,4.4529749163610495
600,1.9,0.1,90,4,2,3,4,6,10,12,15,60,0,0,4.452477398979913
920,2.3000000000000003,0.5,40,2,2,3,4,6,10,12,15,60,0,0,4.449980443626134
820,2.7,0.8,60,3,2,3,4,5,10,12,15,60,0,0,4.4496809153758194
970,1.1,0.2,80,5,2,3,5,6,10,12,15,60,0,0,4.439381610498957
900,1.2000000000000002,0.4,70,2,2,3,4,5,10,12,15,60,0,0,4.438470130830157
870,1.2000000000000002,0.3,80,4,2,3,5,6,10,12,15,60,0,0,4.4377380485590905
980,0.7000000000000001,0.1,60,3,2,3,5,8,10,12,15,60,0,0,4.4374661631833785
830,2.3000000000000003,0.6,50,3,2,3,4,6,10,12,15,60,0,0,4.43727780784463
990,1.0,0.2,60,3,2,3,5,8,10,12,15,60,0,0,4.436263685738699
800,1.1,0.1,70,4,2,3,4,8,10,12,15,60,0,0,4.43495986968504
820,1.8000000000000005,0.5,80,3,2,3,5,6,10,12,15,60,0,0,4.428818341509557
930,1.4,0.4,80,5,2,3,5,6,10,12,15,60,0,0,4.427246637606381
900,1.2000000000000002,0.4,70,2,2,3,4,6,10,12,15,60,0,0,4.426217781562423
930,0.6,0.6,60,3,2,3,5,8,10,12,15,60,0,0,4.4210189171153695
980,2.4000000000000004,2.2,70,3,2,3,4,5,10,12,15,60,0,0,4.41724262006745
760,0.9,0.3,70,4,2,3,4,8,10,12,15,60,0,0,4.414930541148075
960,1.0,0.2,70,5,2,3,5,8,10,12,15,60,0,0,4.409764836216106
900,1.3000000000000005,0.4,80,5,2,3,5,6,10,12,15,60,0,0,4.4092109114199465
920,0.6,0.6,60,3,2,3,5,8,10,12,15,60,0,0,4.407966177240676
980,1.7000000000000002,2.5000000000000004,70,3,2,3,5,8,10,12,15,60,0,0,4.407708725141006
960,2.3000000000000003,2.6,80,4,2,3,5,6,10,12,15,60,0,0,4.407448203303894
800,1.6,0.3,80,5,2,3,4,7,10,12,15,60,0,0,4.405608884819723
910,2.2,0.2,90,5,2,3,4,7,10,12,15,60,0,0,4.40535283876069
960,0.6,0.2,60,3,2,3,5,8,10,12,15,60,0,0,4.404452652011045
900,1.3000000000000005,0.3,70,3,2,3,4,8,10,12,15,60,0,0,4.394941957795953
700,2.1,0.4,70,3,2,3,5,6,10,12,15,60,0,0,4.393357250017101
730,1.2000000000000002,0.2,70,4,2,3,4,8,10,12,15,60,0,0,4.392946251540901
910,1.5000000000000002,0.7000000000000001,80,4,2,3,5,7,10,12,15,60,0,0,4.391251679109255
990,2.3000000000000003,1.2000000000000002,50,3,2,3,4,6,10,12,15,60,0,0,4.387535707536588
920,1.2000000000000002,0.3,80,5,2,3,5,6,10,12,15,60,0,0,4.383202313883608
760,1.0,0.4,70,4,2,3,5,8,10,12,15,60,0,0,4.3829822046052405
810,1.1,0.3,80,5,2,3,4,7,10,12,15,60,0,0,4.381772686352309
910,0.7000000000000001,0.1,60,3,2,3,5,8,10,12,15,60,0,0,4.3816922202784365
980,2.7,1.1,70,2,2,3,4,6,10,12,15,60,0,0,4.381332667008247
960,0.7000000000000001,0.2,60,3,2,3,5,8,10,12,15,60,0,0,4.380996812607877
960,0.9,0.1,60,3,2,3,5,8,10,12,15,60,0,0,4.374023308811711
890,1.3000000000000005,0.4,70,3,2,3,4,8,10,12,15,60,0,0,4.370064256634479
890,1.2000000000000002,0.4,70,3,2,3,4,8,10,12,15,60,0,0,4.368077442378508
960,1.5000000000000002,0.2,70,5,2,3,5,6,10,12,15,60,0,0,4.366440086757899
960,1.1,0.3,60,3,2,3,5,8,10,12,15,60,0,0,4.354568027086524
760,1.4,0.2,70,4,2,3,4,6,10,12,15,60,0,0,4.354076565602748
830,1.5000000000000002,0.9,60,3,2,3,4,6,10,12,15,60,0,0,4.345068380258392
910,1.5000000000000002,0.4,80,5,2,3,5,6,10,12,15,60,0,0,4.343638175176598
